DESTINATION_SUBZONE,LU_H,LU_W,LU_O
1120070,0.39157372986369265,0.31722428748451054,0.29120198265179675
1120071,0.3800904977375566,0.41063348416289597,0.20927601809954752
1120072,0.40534759358288774,0.37647058823529417,0.2181818181818182
1120073,0.4334532374100719,0.24100719424460432,0.3255395683453237
1121052,0.558091286307054,0.23858921161825727,0.20331950207468882
1121054,0.8076923076923077,0.07692307692307693,0.11538461538461538
1121057,0.5742296918767508,0.22969187675070027,0.19607843137254902
1121058,0.3605263157894737,0.35263157894736846,0.2868421052631579
1121061,0.2883597883597883,0.4126984126984126,0.29894179894179895
1121062,0.62778730703259,0.2109777015437393,0.16123499142367068
1121063,0.5401234567901235,0.2345679012345679,0.22530864197530867
1121064,0.5280898876404494,0.1842696629213483,0.2876404494382022
1121065,0.6353276353276354,0.17094017094017094,0.19373219373219375
1121066,0.6162790697674418,0.1744186046511628,0.20930232558139533
1121068,0.6360078277886497,0.1761252446183953,0.18786692759295498
1121069,0.3264659270998415,0.3676703645007924,0.30586370839936605
1121071,0.7218309859154929,0.11619718309859155,0.16197183098591547
1121072,0.578397212543554,0.17421602787456447,0.24738675958188155
1121073,0.37866108786610875,0.34832635983263593,0.27301255230125526
1121078,0.5536842105263158,0.27157894736842103,0.17473684210526316
1121079,0.6520376175548589,0.23824451410658304,0.109717868338558
1121080,0.4112903225806452,0.3064516129032258,0.28225806451612906
1121081,0.5907258064516129,0.19153225806451613,0.21774193548387097
1121082,0.5584415584415584,0.18831168831168832,0.2532467532467532
1121083,0.5221932114882506,0.17101827676240208,0.30678851174934724
1122051,0.2348993288590604,0.5677852348993289,0.19731543624161074
1122052,0.30596026490066225,0.48874172185430464,0.2052980132450331
1122053,0.2153960029607698,0.6017764618800888,0.18282753515914138
1122054,0.2996108949416343,0.4182879377431907,0.28210116731517515
1122055,0.37656903765690375,0.45606694560669453,0.16736401673640167
1122056,0.4444444444444445,0.39613526570048313,0.15942028985507248
1122057,0.4972273567467652,0.3585951940850277,0.14417744916820702
1122058,0.5045871559633028,0.3363914373088685,0.15902140672782877
1122059,0.5825242718446602,0.19417475728155337,0.22330097087378642
1122060,0.2786885245901639,0.35435056746532156,0.3669609079445145
1122061,0.4411764705882352,0.3419117647058823,0.21691176470588233
1122062,0.4246153846153846,0.3338461538461538,0.2415384615384615
1122063,0.5107913669064749,0.2949640287769784,0.19424460431654675
1122064,0.5226039783001808,0.26220614828209765,0.2151898734177215
1122065,0.5610169491525423,0.2847457627118644,0.1542372881355932
1122066,0.40414507772020725,0.41139896373056994,0.1844559585492228
1122067,0.3110539845758355,0.4023136246786633,0.2866323907455013
1122068,0.5950920245398773,0.25460122699386506,0.15030674846625766
1123051,0.2716186252771619,0.44900221729490025,0.27937915742793795
1123052,0.2954063604240283,0.5597173144876325,0.14487632508833923
1123053,0.28253968253968254,0.5142857142857142,0.20317460317460317
1123058,0.12426900584795321,0.6147660818713451,0.26096491228070173
1123059,0.28311057108140947,0.5188335358444714,0.19805589307411905
1123060,0.3666666666666667,0.4416666666666667,0.19166666666666668
1123063,0.18371212121212122,0.5151515151515151,0.30113636363636365
1123064,0.09211444521981856,0.6727145847871598,0.23517096999302162
1123065,0.4395750332005312,0.40371845949535196,0.15670650730411687
